"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","region_txt","gname"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,3,0,2,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,1,0,0,0,0,0,0,0,"North America","Jewish Defense League (JDL)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,4,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,7,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1972,0,1,0,4,0,7,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,1,1e+06,0,1,"South America","Other"
1972,0,0,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Jewish Defense League (JDL)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,0,1,0,0,0,0,"North America","Jewish Defense League (JDL)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1972,0,1,0,4,0,4,5,-99,0,0,105,"Western Europe","Other"
1972,0,1,0,4,0,0,1,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,1,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,0,24,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,0,0,4,0,0,0,0,0,0,0,"North America","Jewish Defense League (JDL)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,18,0,0,0,0,0,0,0,"North America","Jewish Defense League (JDL)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,0,0,4,0,8,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,5,0,26,72,0,0,0,0,"Middle East & North Africa","Other"
1972,0,1,0,4,0,1,2,0,0,0,0,"Middle East & North Africa","Other"
1972,0,1,0,4,0,0,0,1,220000,220000,0,"South America","Other"
1972,0,1,0,2,0,0,0,-99,5e+05,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,3,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,6,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,0,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,3,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,5,0,0,0,0,1e+06,0,0,"North America","Other"
1972,0,1,0,4,0,9,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,4,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,1,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,8,0,16,0,12,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,3,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,2,2,0,0,0,0,0,0,"North America","Jewish Defense League (JDL)"
1972,0,1,0,3,0,0,0,-99,105000,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"Australasia & Oceania","Croatian Nationalists"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,2,0,2,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,1,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,0,0,-99,0,0,0,"Middle East & North Africa","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,0,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,0,0,4,0,0,1,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"South America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,2,1,1,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,0,1,0,0,0,0,"Western Europe","Other"
1972,0,0,0,1,0,1,0,0,0,0,0,"Middle East & North Africa","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1972,0,1,0,3,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,2,25000,25000,2,"South America","National Liberation Army of Colombia (ELN)"
1972,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,1,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,1,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1972,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,1,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,1,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,1,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"South America","Other"
1972,0,0,0,3,0,1,0,0,0,0,0,"South America","Other"
1972,0,1,0,4,0,0,0,6,0,0,0,"Southeast Asia","Other"
1972,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1972,0,1,0,1,0,2,2,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,0,0,1,20000,20000,1,"South America","National Liberation Army of Colombia (ELN)"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,3,0,0,0,"South America","Other"
1973,0,1,0,1,0,8,20,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,0,0,2,1e+06,1e+06,0,"South America","National Liberation Army of Colombia (ELN)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,3,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,1,7e+05,7e+05,1,"Western Europe","Basque Fatherland and Freedom (ETA)"
1973,0,1,0,4,0,0,1,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,0,0,2,0,0,2,"Sub-Saharan Africa","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,0,1,0,2,0,2,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,2,0,2,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,0,0,17,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,0,1,0,2,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,0,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,8,0,3,0,10,0,0,0,"Sub-Saharan Africa","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,1,0,0,1,1,0,0,0,0,0,0,"North America","Other"
1973,1,0,0,1,1,0,0,0,0,0,0,"North America","Other"
1973,1,0,0,1,1,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,3,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,238,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,8,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,3,0,0,0,1,0,0,1,"South America","Other"
1973,0,1,0,4,0,0,0,1,1e+06,1e+06,1,"South America","Other"
1973,0,0,0,4,0,0,1,0,0,0,0,"Western Europe","Other"
1973,0,1,0,3,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,0,0,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,11,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,0,0,1,0,0,1,"South America","Other"
1973,0,1,0,1,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1973,0,0,0,9,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,3,0,2,0,0,0,0,0,"North America","Other"
1973,0,0,0,4,0,1,1,2,0,0,1,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,0,0,1,1e+06,1e+06,1,"South America","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,2,0,1,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,6,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,0,0,0,0,0,0,"North America","Jewish Defense League (JDL)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,0,0,4,0,3,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,3,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,1,0,1,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,0,0,0,0,0,0,"South America","Other"
1973,0,1,0,3,0,0,0,-99,0,0,0,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,0,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,3,0,1,7,0,0,0,0,"Eastern Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,2,0,5,55,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,6,0,0,0,-99,0,0,0,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Freedom Fighters (UFF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,1,0,0,0,0,"North America","Other"
1973,0,0,0,4,0,0,1,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,0,0,1,0,0,1,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"South America","Other"
1973,0,0,0,5,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,5,0,0,0,13,0,0,13,"Western Europe","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,30,0,0,1,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,0,2,0,0,0,0,"Sub-Saharan Africa","Other"
1973,0,0,0,4,0,0,1,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1973,0,1,0,4,0,0,0,4,0,0,4,"Western Europe","Other"
1973,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,0,0,2,168000,0,2,"South America","National Liberation Army of Colombia (ELN)"
1973,0,1,0,4,0,1,0,0,0,0,0,"South America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1973,1,1,0,3,3,1,1,2,0,0,1,"North America","Other"
1973,1,1,0,1,1,0,1,1,0,0,0,"North America","Other"
1973,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Ulster Volunteer Force (UVF)"
